ID,Type,SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Categories,Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: tsw_match_status,Meta: tsw_name_mismatch
,simple,GSRTT,tapetech-gooseneck-riser-gsrtt,TapeTech Gooseneck Riser,1,visible,TapeTech Gooseneck Riser GSR-TT for Loading Pump 76TT-CA,TapeTech Gooseneck Riser GSR-TT for Loading Pump 76TT-CA,13.99,,taxable,1,Drywall Finishing Tools > TapeTech > Pumps,"https://www.shopamestools.com/Item_Images_AMES/14842_media_1.jpg, https://www.shopamestools.com/Item_Images_AMES/14842_media_2.jpg, https://www.shopamestools.com/Item_Images_AMES/14842_media_3.jpg, https://tapetech.com/wp-content/uploads/2022/06/GSR-TT_02.jpg, https://tapetech.com/wp-content/uploads/2022/06/GSR-TT_03.jpg, https://tapetech.com/wp-content/uploads/2022/06/GSR-TT_04.jpg",TapeTech,Official Section,Pumps,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,sku_found_in_pdf_text,GSR-TT,matched,1
,simple,HAWK001PS,tapetech-13-x-13-aluminum-hawk-hawk001ps,"TapeTech 13"" x 13"" Aluminum Hawk",0,hidden,"Official TapeTech catalog item: 13"" x 13"" Aluminum Hawk.","Official TapeTech catalog item: 13"" x 13"" Aluminum Hawk. Section: Tools of the Trade. Source listing: HAWK001-PS - 13"" x 13ʺ Aluminum Hawk HAWK002-PS - 13"" x 13ʺ Premium Anodized Hawk. Catalog page(s): 44.",,,taxable,1,Drywall Finishing Tools > TapeTech > Tools of the Trade,,TapeTech,Official Section,Tools of the Trade,1,0,Catalog Item Type,hand_tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,44,sku_found_in_pdf_text,HAWK001-PS,missing_in_tsw,
,simple,HAWK002PS,tapetech-13-x-13-premium-anodized-hawk-hawk002ps,"TapeTech 13"" x 13"" Premium Anodized Hawk",0,hidden,"Official TapeTech catalog item: 13"" x 13"" Premium Anodized Hawk.","Official TapeTech catalog item: 13"" x 13"" Premium Anodized Hawk. Section: Tools of the Trade. Source listing: HAWK001-PS - 13"" x 13ʺ Aluminum Hawk HAWK002-PS - 13"" x 13ʺ Premium Anodized Hawk. Catalog page(s): 44.",,,taxable,1,Drywall Finishing Tools > TapeTech > Tools of the Trade,,TapeTech,Official Section,Tools of the Trade,1,0,Catalog Item Type,hand_tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,44,sku_found_in_pdf_text,HAWK002-PS,missing_in_tsw,
,simple,JCT01TT,tapetech-jam-clearing-tool-jct01tt,TapeTech Jam Clearing Tool,1,visible,"TapeTech Jam Clearing Tool TapeTech created this tape and mud jam clearing tool to swiftly unclog automatic taper jams, avoiding slowdowns on the jobsite.","TapeTech Jam Clearing Tool TapeTech created this tape and mud jam clearing tool to swiftly unclog automatic taper jams, avoiding slowdowns on the jobsite. Regular use helps prolong the life of your taping tools and guarantees smooth, efficient drywall finishing job after job Rapidly clears natural tape and mud blockages in drywall taping tools to keep tape flowing smoothly and extending the longevity of the tools Excellent for clearing automatic taper jams as well as mud buildup in mud pumps and finishing boxes Lightweight and easy to carry for quick access on job sites",7.99,,taxable,1,Drywall Finishing Tools > TapeTech > Tools of the Trade,"https://www.shopamestools.com/Item_Images_AMES/18497_JC01TT_001.jpg, https://www.shopamestools.com/Item_Images_AMES/18497_JC01TT_002.jpg, https://www.shopamestools.com/Item_Images_AMES/18497_JC01TT_003.jpg, https://www.shopamestools.com/Item_Images_AMES/18497_JC01TT_004.jpg, https://www.shopamestools.com/Item_Images_AMES/18497_JC01TT_005.jpg",TapeTech,Official Section,Tools of the Trade,1,0,Catalog Item Type,hand_tool,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,45,sku_found_in_pdf_text,JCT01TT,matched,1
,simple,JK01SSTT,tapetech-1-stainless-steel-jointing-knife-jk01sstt,"TapeTech 1"" Stainless Steel Jointing Knife",1,visible,"TapeTech 1"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex,.","TapeTech 1"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",7.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"https://www.shopamestools.com/Item_Images_AMES/15035_TapeTech1PremiumStainlessSteelJointKnife_001.jpg, https://tapetech.com/wp-content/uploads/2022/06/JK01SSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_02.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_03.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_04.jpg",TapeTech,Official Section,Premium Taping Knives / Jointing Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,JK01SSTT,matched,1
,simple,JK02SSTT,tapetech-2-stainless-steel-jointing-knife-jk02sstt,"TapeTech 2"" Stainless Steel Jointing Knife",1,visible,"TapeTech 2"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex,.","TapeTech 2"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",8.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"https://www.shopamestools.com/Item_Images_AMES/15036_TapeTech2PremiumStainlessSteelJointKnife_001.jpg, https://tapetech.com/wp-content/uploads/2022/06/JK02SSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_02.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_03.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_04.jpg",TapeTech,Official Section,Premium Taping Knives / Jointing Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,JK02SSTT,matched,1
,simple,JK03SSTT,tapetech-3-stainless-steel-jointing-knife-jk03sstt,"TapeTech 3"" Stainless Steel Jointing Knife",1,visible,"TapeTech 3"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex,.","TapeTech 3"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",9.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_001.jpg, https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_002.jpg, https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_003.jpg, https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_004.jpg, https://www.shopamestools.com/Item_Images_AMES/15037_JK03SSTT_005.jpg, https://tapetech.com/wp-content/uploads/2025/12/15037_JK03SSTT_001.jpg, https://tapetech.com/wp-content/uploads/2025/12/15037_JK03SSTT_002.jpg, https://tapetech.com/wp-content/uploads/2025/12/15037_JK03SSTT_003.jpg, https://tapetech.com/wp-content/uploads/2025/12/15037_JK03SSTT_004.jpg, https://tapetech.com/wp-content/uploads/2025/12/15037_JK03SSTT_005.jpg",TapeTech,Official Section,Premium Taping Knives / Jointing Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,JK03SSTT,matched,1
,simple,JK04CSTT,tapetech-4-carbon-steel-jointing-knife-jk04cstt,"TapeTech 4"" Carbon Steel Jointing Knife",1,visible,"TapeTech 4"" Premium Carbon Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex,.","TapeTech 4"" Premium Carbon Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Carbon Steel Blade Provides Precise Feathering and Smoothing Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",10.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"https://www.shopamestools.com/Item_Images_AMES/15045_TapeTech4PremiumCarbonSteelJointKnife_001.jpg, https://tapetech.com/wp-content/uploads/2022/06/JK04CSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_04.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_03.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_02.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_01.jpg",TapeTech,Official Section,Premium Taping Knives / Jointing Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,JK04CSTT,matched,1
,simple,JK04SSTT,tapetech-4-stainless-steel-jointing-knife-jk04sstt,"TapeTech 4"" Stainless Steel Jointing Knife",1,visible,"TapeTech 4"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex,.","TapeTech 4"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",11.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"https://www.shopamestools.com/Item_Images_AMES/15038_TapeTech4PremiumStainlessSteelJointKnife_001.jpg, https://tapetech.com/wp-content/uploads/2022/06/JK04SSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_02.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_03.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_04.jpg",TapeTech,Official Section,Premium Taping Knives / Jointing Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,JK04SSTT,matched,1
,simple,JK05SSTT,tapetech-5-stainless-steel-jointing-knife-jk05sstt,"TapeTech 5"" Stainless Steel Jointing Knife",1,visible,"TapeTech 5"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex,.","TapeTech 5"" Premium Stainless Steel Joint Knife TapeTech Premium Taping and Jointing Knives feature the optimal combination of design, materials experience and testing to produce knives with the best balance, flex, comfort, and control so you achieve premium results when applying and smoothing joint compound. The handle’s over-sized, tapered shape provides the most ergonomic, slip-resistant grip. The enlarged, alloy hammer end allows it to be used to set protruding fasteners, adjust installation flaws, and protect against damage if the knife is dropped. TapeTech Premium Taping and Joint Knife blades are precision ground and polished to provide the perfect amount of flex and finish. The Carbon Steel and Blue Steel blades provide ultimate feel while Stainless Steel blades maximize rust resistance. TapeTech Premium Taping Knives feature the strongest backing plate in the industry, preventing unwanted blade deflection while providing smooth, consistent control and finish. Features: Premium Stainless Steel Blade Resists Corrosion and Cleans Up Fast Precision Grind Provides Perfect Flex and Finish Oversized, Tapered, Soft-Grip Handle Provides Optimal Control and Comfort Alloy Metal Hammer End Sets Protruding Fasteners, Adjusts Installation Flaws and Protects Against Damage From Drops. Easy-To-Remove Label Lifetime Limited Warranty",12.99,,taxable,1,Drywall Finishing Tools > TapeTech > Premium Taping Knives,"https://www.shopamestools.com/Item_Images_AMES/15039_TapeTech5PremiumStainlessSteelJointKnife_001.jpg, https://tapetech.com/wp-content/uploads/2022/06/JK05SSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_01.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_02.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_03.jpg, https://tapetech.com/wp-content/uploads/2022/05/JKXXSSTT_04.jpg",TapeTech,Official Section,Premium Taping Knives / Jointing Knives,1,0,Catalog Item Type,knife,1,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,37,sku_found_in_pdf_text,JK05SSTT,matched,1
